id,display_name,price,cas_latency,ddr_version,ddr_clock,num_modules,module_size,colour,first_word_latency
c1dea459-a9e2-435c-955c-0b94b069dba4,Mushkin 992082 32 GB,98.94,9.0,3,1333,32,32,Silver,13.503
eaa59280-34e2-4db5-ab16-ebc227f051d3,TEAMGROUP Vulcan Orange 16 GB,,11.0,3,2133,8,8,Orange,10.314
f608d646-dc03-4bc4-a22b-9083bdceefd1,GeIL GPR416GB2666C15QC 16 GB,,15.0,4,2666,4,4,Black / Red,11.253
368a8737-9def-4b1e-b9d2-e628de03806d,Kingston KVR16LE11K4/32I 32 GB,,11.0,3,1600,8,8,Black / Green,13.75
4d965315-f5e3-495f-b016-e6eb158a1b7e,GeIL GPR432GB3000C15QC 32 GB,,15.0,4,3000,8,8,Black / Red,10.0
75d375a6-1ea8-4587-817e-6c65e26228cd,GeIL GPR416GB3200C16QC 16 GB,,16.0,4,3200,4,4,Black / Red,10.0
d1758c12-b649-41ef-ac8c-d23f1c3160f5,GeIL GPR416GB3000C15QC 16 GB,,15.0,4,3000,4,4,Black / Red,10.0
acd93a93-2f7e-4215-ab56-0176f83f1311,AMD ASH1333U/8GB 8 GB,,9.0,3,1333,8,8,Black / Green,13.503
f79f385f-bdbd-4794-b02b-7521e007b43b,Apotop U3A4Gx2-16CBWB 8 GB,,11.0,3,1600,4,4,White / Purple,13.75
10f07448-ac6f-4ced-a8e3-2f373b3206d7,Apotop U3A8Gx1-16CBWB 8 GB,,11.0,3,1600,8,8,White / Purple,13.75
d37c210b-d6a7-4590-b76a-1777019dc7b3,Mushkin Blackline 16 GB,,12.0,4,2133,4,4,Black / White,11.252
29d3fd41-4969-4a04-99e8-13aef20ab2cb,Mushkin Blackline 16 GB,,15.0,4,2400,4,4,Black / White,12.5
b047dc94-8bc8-4e9c-a56f-3e24f8aa1317,TEAMGROUP Elite 4 GB,,15.0,4,2133,4,4,Black,14.065
dddd44c8-f374-4aa8-94c5-d61dc44942be,TEAMGROUP Elite 8 GB,,15.0,4,2133,8,8,Black / Green,14.065
c6c877ee-a545-40fe-9053-4fc0e8c37c61,TEAMGROUP Elite 8 GB,,15.0,4,2133,4,4,Black,14.065
cb25b79f-b2e1-4054-994b-ae88e9f68ef9,TEAMGROUP Elite Plus 16 GB,,15.0,4,2133,4,4,Black / Gold,14.065
30f8f3be-a1e3-4063-b0bd-c54919aea5ce,Apotop U3A4Gx1-16CBWB 4 GB,,11.0,3,1600,4,4,White / Purple,13.75
e094d95f-5c46-4d23-b9da-cdca54e07bfe,Apotop U3A8Gx2-16CBWB 16 GB,,11.0,3,1600,8,8,White / Purple,13.75
c4f69250-6d92-4827-bb8d-fb42b8091a8b,TEAMGROUP Elite 16 GB,,15.0,4,2400,8,8,Black,12.5
fa4da15d-44f8-4bab-b8f7-a4a02d8aead3,TEAMGROUP Elite 16 GB,,15.0,4,2400,4,4,Black / Green,12.5
cbafaa26-533c-4933-9ea9-cb5eacccc9e7,TEAMGROUP Elite 32 GB,,15.0,4,2400,8,8,Black / Green,12.5
d22a2ec3-f4e4-463c-b40c-fe3d14e45820,TEAMGROUP Elite 4 GB,,15.0,4,2400,4,4,Black / Green,12.5
930219f2-b60a-4aca-ba4c-d1b508ab0fd3,TEAMGROUP Elite 8 GB,,15.0,4,2400,4,4,Black / Green,12.5
37027ed2-e84f-4bde-a062-88ce64b719d6,TEAMGROUP Elite Plus 16 GB,,16.0,4,2400,4,4,Black / Gold,13.333
e4e40743-6290-4490-a61e-8552c01be7f2,TEAMGROUP Elite Plus 32 GB,,16.0,4,2400,8,8,Black / Gold,13.333
2ec7c6f9-a734-4451-ab60-29f1ae5bc409,TEAMGROUP Elite Plus 8 GB,,16.0,4,2400,4,4,Black / Gold,13.333
064a5166-fde6-4cdd-bf51-e334cba50c73,Apotop U3A4Gx2-18C9GB 8 GB,,9.0,3,1866,4,4,Black / Gold,9.646
e994688f-cdac-4d1d-83f3-e36cde2ce4c4,Apotop U3A4Gx2-16C9GB 8 GB,,9.0,3,1600,4,4,Black / Gold,11.25
74dd3f82-982f-42e6-932f-f70d9b6319dc,Apotop U3A4Gx2-18C9PB 8 GB,,9.0,3,1866,4,4,White / Purple,9.646
f0b85a6c-9376-4147-bb77-2030ffc2586e,Apotop U3A4Gx2-21C9GC 8 GB,,9.0,3,2133,4,4,Black / Gold,8.439
050688de-afb5-4b8d-9cd7-8c7093cd2e9f,Apotop U3A4Gx2-21C9PC 8 GB,,9.0,3,2133,4,4,White / Purple,8.439
c37b6222-de9b-4fde-b79a-12403b808c91,Apotop U3A8Gx1-16C9GB 8 GB,,9.0,3,1600,8,8,Black / Gold,11.25
ae0630f3-d895-4b1a-ab6c-7c17556e2de2,Apotop U3A8Gx2-18C9GB 16 GB,,9.0,3,1866,8,8,Black / Gold,9.646
1b81f1ce-04b7-4fa0-a20a-e538f292f42b,Apotop U3A8Gx2-16C9GB 16 GB,,9.0,3,1600,8,8,Black / Gold,11.25
1f996228-c83e-465a-a961-ff05e5899cca,Apotop U3A8Gx2-18C9PB 16 GB,,9.0,3,1866,8,8,White / Purple,9.646
9ccdb441-23a1-4466-abd9-72d28fdebd81,Apotop U3A8Gx2-21C9GC 16 GB,,9.0,3,2133,8,8,Black / Gold,8.439
16822233-6d25-4b72-b386-5baa0a2dc3f5,Apotop U3A8Gx2-21C9PC 16 GB,,9.0,3,2133,8,8,White / Purple,8.439
7de8c6ba-ed5b-4cfe-801d-4b2905432a52,Crucial Ballistix Tactical 8 GB,,8.0,3,1600,8,8,Black / Silver,10.0
9f8560ea-a90a-4f73-a26a-4469f79893b7,Crucial CT12872AA80E 1 GB,,5.0,2,800,1,1,Black / Green,12.5
7f215254-fd64-4853-8e04-3f4348c7e4da,TEAMGROUP Elite Plus 32 GB,,15.0,4,2133,8,8,Black / Gold,14.065
6385e853-253a-4282-be20-4e367f5b4394,TEAMGROUP Elite Plus 8 GB,,15.0,4,2133,8,8,Black / Gold,14.065
d8864472-874e-4d23-a02f-0f31884be33d,Corsair Dominator Platinum 16 GB,,15.0,4,3200,4,4,Black / Silver,9.375
609175fb-3819-47cd-918c-d2a95391e537,Corsair Vengeance LPX 16 GB,,15.0,4,2133,4,4,Black / Blue,14.065
dadfbaad-16d6-45d1-85bc-c5274c6f2817,Corsair Vengeance LPX 16 GB,,15.0,4,2133,4,4,Black / Red,14.065
5cc642a9-bc3c-4e58-b623-0da8331f3297,Mushkin Redline 16 GB,,13.0,4,2400,4,4,Red / White,10.833
99f33369-5d75-42b9-b76f-e67d51dfb729,Mushkin Blackline 32 GB,,15.0,4,2400,8,8,Black / White,12.5
fa698ffe-a24a-4097-9d20-1c711c2cfe10,Mushkin Blackline 16 GB,,15.0,4,2400,8,8,Black / White,12.5
f78202c8-5bd4-4784-ba05-11b051d84170,TEAMGROUP Elite 16 GB,,15.0,4,2133,8,8,Black / Green,14.065
2a0ac99e-9f72-4e05-abd9-e8865ed65a93,TEAMGROUP Elite 16 GB,,15.0,4,2133,4,4,Black,14.065
6397e319-c47d-456c-aeb9-d6c4936f096a,Patriot Viper Xtreme 4 GB,,11.0,3,1600,4,4,Black / Silver,13.75
424aeaf7-b570-4269-ac73-0b94052835e8,G.Skill Ripjaws 4 32 GB,,16.0,4,2666,8,8,Blue,12.003
bd159fe8-1c3a-48b2-86c9-144d8a0a2f7a,Corsair Dominator Platinum 32 GB,,15.0,4,2800,8,8,Black / Silver,10.714
c9a0287f-a26c-4231-b254-6aaf7479f689,Corsair Dominator Platinum 32 GB,,15.0,4,3000,8,8,Black / Silver,10.0
38809858-bd9c-4b16-8e9b-0e91ec7e9e28,Crucial Ballistix 8 GB,,9.0,3,1866,4,4,Black / Silver,9.646
86aed5f3-8bf7-47fc-b2a9-e98b5cc8c7b7,Crucial Ballistix Tactical 12 GB,,8.0,3,1600,4,4,Black / Silver,10.0
a27a76ce-7072-41dc-92c3-a6d2f30334e1,Crucial Ballistix Sport 8 GB,,9.0,3,1333,4,4,Black / Silver,13.503
1cc8a0b6-4672-4132-a698-c72b51f6edf8,Crucial Ballistix Sport 6 GB,,9.0,3,1600,2,2,Black / Silver,11.25
8812b344-8cce-407e-968f-2d2930d25ff7,Crucial Ballistix Sport 12 GB,,9.0,3,1600,4,4,Black / Silver,11.25
46ca3ae1-0c9d-4697-a9e2-bd441c8fb438,GeIL GPR416GB3000C16QC 16 GB,,16.0,4,3000,4,4,Black / Red,10.667
6b402ceb-5458-4b6d-886b-49490f466c76,Mushkin Blackline 32 GB,,12.0,4,2133,8,8,Black / White,11.252
a228c811-27cb-47b3-b383-0080e4899006,Patriot PX416G280C6QK 16 GB,,15.0,4,2800,4,4,Black / Silver,10.714
9b8125c7-cdab-4d54-bbe3-10ab4471e7e3,Patriot PX432G280C6QK 32 GB,,15.0,4,2800,8,8,Black / Silver,10.714
bbf8e967-0799-4bbd-bbf8-f3ae5f68a9e3,Crucial Ballistix Smart Tracer 16 GB,,8.0,3,1600,8,8,Black / Silver,10.0
b569bfa4-0056-4f6c-8217-ebb88ae81b38,Mushkin Blackline 16 GB,,11.0,3,1866,8,8,Black / White,11.79
e48e0254-8a5f-45be-92ef-80c4eaa160f8,Mushkin Blackline 8 GB,,10.0,3,2133,4,4,Black / White,9.376
8e57018b-2e01-44f3-a691-02ca0466eccc,Mushkin Blackline 16 GB,,9.0,3,1600,8,8,Black,11.25
09c4522e-dda4-4837-9e26-8b37312e16e6,Kingston KVR16E11S8/4HB 4 GB,,11.0,3,1600,4,4,Black / Green,13.75
dd5981bc-c98e-491b-b646-baa878a34e0f,Kingston KVR16LE11/8HB 8 GB,,11.0,3,1600,8,8,Black / Green,13.75
d8456b84-c54c-4247-a47a-4aeddeb909d4,Mushkin Blackline 16 GB,,9.0,3,1600,4,4,Black / White,11.25
fa346942-a4a2-460e-990b-972c2e958ca1,Mushkin Redline 32 GB,,10.0,3,1866,8,8,Black / White,10.718
90b6f352-1de8-47a8-86ad-0b30c07ba276,Mushkin Blackline 32 GB,,9.0,3,1600,8,8,Black / White,11.25
bb57084b-d41a-45cf-b968-0e773d7b6a41,Mushkin Redline 32 GB,,9.0,3,1866,8,8,Red / White,9.646
26696441-d652-48fd-90cb-fc5ebfd3a8ea,Mushkin Blackline 16 GB,,10.0,3,2133,4,4,Black / White,9.376
efa76215-7bb0-4cba-a3a1-5778f647c9e6,Mushkin Blackline 8 GB,,10.0,3,1600,4,4,Black / White,12.5
0749c616-289e-450a-a165-ff9437cbef38,Mushkin Blackline 16 GB,,9.0,3,1600,8,8,Black / White,11.25
aa7119c7-d05b-4d19-a3d1-e0fd69b0685f,Mushkin Blackline 16 GB,,10.0,3,1600,8,8,Black / White,12.5
8d25a0b0-3a16-4702-b4d9-ee2f7fca6ba2,Mushkin Redline 16 GB,,10.0,3,1866,8,8,Red / White,10.718
00be85fc-0f89-4c67-b24a-c36a8312e2c7,Mushkin Redline 16 GB,,9.0,3,1866,8,8,Black / White,9.646
ed7623bd-409e-43e3-90fd-5da3db6afacf,Mushkin Blackline 16 GB,,11.0,3,2133,8,8,Black / White,10.314
a4f893da-3fe3-47e2-9cfa-8a9a5132d34d,Mushkin Blackline 32 GB,,9.0,3,1600,8,8,Black / White,11.25
fa981f7b-12ed-4d0f-a77a-84d16bdeda49,Mushkin Blackline 32 GB,,10.0,3,2133,8,8,Black / White,9.376
8629d347-6b96-4674-94bc-2bfeeb931f3a,TEAMGROUP R-DIMM 2 GB,,11.0,3,1600,2,2,Black / Green,13.75
8bdb8b05-e2ae-4ec0-b5bc-9602ec63a3a9,TEAMGROUP R-DIMM 4 GB,,11.0,3,1600,4,4,Black / Green,13.75
22f15795-d917-4ec2-ac7d-9f6390afb266,TEAMGROUP R-DIMM 8 GB,,9.0,3,1333,8,8,Black / Green,13.503
feafd99d-b9c1-492c-9cc5-8ecfb2307dd9,TEAMGROUP Elite 8 GB,,9.0,3,1333,8,8,Silver,13.503
9b686596-730f-456d-9b5a-46ed190d26af,TEAMGROUP Elite 8 GB,,11.0,3,1600,8,8,Silver,13.75
c53c5635-a9da-4b1c-ad0c-d239d723cabc,Mushkin Redline 16 GB,,9.0,3,1866,4,4,Black / White,9.646
00a81bc5-3ea4-4d11-baa7-440ff6ac15f5,Mushkin Redline 8 GB,,9.0,3,1866,4,4,Black / White,9.646
be4420f8-872f-4b80-ace1-da4251cc3a76,Mushkin Blackline 16 GB,,10.0,3,2133,8,8,Black / White,9.376
263aa798-b123-4b7a-af85-d5641ba71026,Kingston KVR16E11/8HB 8 GB,,11.0,3,1600,8,8,Black / Green,13.75
b517d82f-bdce-4822-8d0c-558b47487dba,G.Skill Ripjaws 4 64 GB,,15.0,4,2133,8,8,Blue,14.065
fc5ed273-f818-4f0b-b675-ca1b3aacbe6d,G.Skill Ripjaws 4 16 GB,,14.0,4,2400,4,4,Black,11.667
b6065d15-0514-480d-97ed-90eb7dcf508f,G.Skill Ripjaws 4 64 GB,,15.0,4,2400,8,8,Black,12.5
a1e75cae-7b8a-4038-a6e1-b96575b41678,G.Skill Ripjaws 4 32 GB,,15.0,4,2666,8,8,Black,11.253
5bc7d608-3f65-4d37-8461-4c6643c6fe5f,G.Skill Ripjaws 4 64 GB,,16.0,4,2666,8,8,Blue,12.003
41f46c29-a9e1-4330-8177-de060ee427a1,Mushkin Redline 4 GB,,16.0,4,3200,4,4,Red / White,10.0
3ac700ed-794c-40a4-a950-f65e09908959,Mushkin Redline 4 GB,,15.0,4,3000,4,4,Red / White,10.0
877fd3a1-d74c-4fb4-834e-78b9cb8fc1aa,Mushkin Blackline 16 GB,,10.0,3,2133,4,4,Black / White,9.376
24734b71-efaf-40e1-8c8d-9d539319d854,Mushkin Redline 16 GB,,16.0,4,3200,4,4,Red / White,10.0
7a701934-60b6-4402-99bd-a21a1280d654,Mushkin Redline 16 GB,,15.0,4,3000,4,4,Red / White,10.0
5167d17f-8b3b-4c02-90ca-caf02de54a71,Mushkin Blackline 8 GB,,10.0,3,2133,4,4,Black / White,9.376
1180137c-e491-428c-b6f1-429a3d0ce932,Mushkin Redline 8 GB,,16.0,4,3200,4,4,Red / White,10.0
05b8cdfc-f7ca-402c-9fbc-045e3ceac8be,Mushkin Redline 8 GB,,15.0,4,3000,4,4,Red / White,10.0
416499e6-32d9-4497-a6d4-e48e42c6c0bd,TEAMGROUP Vulcan Orange 8 GB,,11.0,3,2133,4,4,Orange,10.314
dfc5bae7-6960-4929-bcf0-e6b6a3280f6d,Kingston KVR16LR11D4/16HB 16 GB,,11.0,3,1600,16,16,Black / Green,13.75
046d3e0a-9c02-43be-9b41-7acfed4d828d,Kingston KVR16LR11S4/8HB 8 GB,,11.0,3,1600,8,8,Black / Green,13.75
a0e2545e-8061-424a-b3c9-67a3601a109a,Kingston KVR16R11D4/16HB 16 GB,107.72,11.0,3,1600,16,16,Black / Green,13.75
730e2297-916e-4dd1-af32-45a8d636d2fc,Kingston KVR16R11S4/8HB 8 GB,38.57,11.0,3,1600,8,8,Black / Green,13.75
0f5167ca-faf3-4dfe-96e4-95a51e4a3821,Patriot PSD34G1600L82S 4 GB,,11.0,3,1600,4,4,Black / Green,13.75
17dfe3f1-8021-4783-8569-ca53b94d468f,Mushkin Redline 8 GB,,15.0,4,2666,8,8,Red / White,11.253
1db6c226-166e-45aa-ac92-290ee4e0eaa0,Mushkin Redline 8 GB,,13.0,4,2400,4,4,Red / White,10.833
1a0795fc-4711-42a4-a2cb-a0845e1224ec,Mushkin Redline 16 GB,,15.0,4,2666,8,8,Red / White,11.253
90aa87a9-266e-44ce-aabf-c61f5f40de3c,Mushkin Redline 16 GB,,15.0,4,3000,8,8,Red / White,10.0
41feffb8-3156-4641-849e-b27f8e2d46b2,Wintec 3SH13339R5-8GR 8 GB,,9.0,3,1333,8,8,Black / Green,13.503
ed429fd6-ed54-4fde-9a00-2f99b8d40f61,Corsair Dominator Platinum 16 GB,,15.0,4,3000,4,4,Black / Silver,10.0
65a2cc9d-90ac-4b34-a995-9fbe9d2fbc6c,Kingston KVR16LE11S8/4HB 4 GB,,11.0,3,1600,4,4,Black / Green,13.75
b5ac0e3b-450d-4f62-a21c-61f62c790d5a,Mushkin Redline 4 GB,,15.0,4,2800,4,4,Red / White,10.714
2ddcbb3e-c55e-4946-b5a4-cf8046d439f7,Mushkin Blackline 4 GB,,16.0,4,2800,4,4,Black / White,11.429
70567b2b-6dc4-41f6-b4e2-44a25b04ae1b,Mushkin Redline 32 GB,,15.0,4,2666,8,8,Red / White,11.253
ed4b776d-216c-4e2d-843b-abf3371e5bae,Mushkin Redline 16 GB,,15.0,4,2800,4,4,Red / White,10.714
d3c70174-d94e-465b-8d9a-1f9d5c0081d2,Mushkin Blackline 16 GB,,16.0,4,2800,4,4,Black / White,11.429
a7faf45f-13de-4819-b0d0-6c74fa60b424,Mushkin Redline 8 GB,,15.0,4,2400,4,4,Red / White,12.5
abdb680a-b426-4114-af9b-9e8246d4c23b,Mushkin Redline 8 GB,,15.0,4,2800,4,4,Red / White,10.714
9c06732f-b881-4908-9808-7842444c0f9f,Mushkin Blackline 8 GB,,16.0,4,2800,4,4,Black / White,11.429
80f7c1cf-2e49-4227-9f47-5579ec029480,TEAMGROUP R-DIMM 32 GB,,9.0,3,1333,32,32,Silver,13.503
54d47792-66f0-4028-8029-01f197c637bd,Patriot Viper 4 16 GB,,15.0,4,2400,4,4,Black / Red,12.5
4c3b326f-b8d5-4385-8ee5-80e554500cec,Patriot Viper 4 16 GB,,15.0,4,2666,4,4,Black / Red,11.253
fd6a3488-a578-48e8-8633-26e3a5b7ed0c,Patriot Viper 4 32 GB,,15.0,4,2400,8,8,Black / Red,12.5
46b5b45e-e4f6-4692-aade-9884153aa432,Patriot Viper 4 32 GB,,15.0,4,2666,8,8,Black / Red,11.253
96a10000-39d3-4d14-afc2-4bfd2ae1948e,Patriot Viper 4 32 GB,,16.0,4,2800,8,8,Black / Red,11.429
d785c49d-041d-4a7f-84b5-c6c9ec4e26b7,Corsair Dominator Platinum 16 GB,,16.0,4,3333,4,4,Black / Silver,9.600999999999999
652bf4ab-6701-4d68-8df0-e94cfca3301d,Corsair Dominator Platinum 64 GB,,15.0,4,2800,8,8,Black / Silver,10.714
bc2d07a1-13d2-40ec-9749-a0323e47695c,Mushkin Blackline 16 GB,,16.0,4,2800,8,8,Black / White,11.429
24e856ab-58e6-43df-ad0b-8932cdde27cc,Mushkin Blackline 32 GB,,16.0,4,2800,8,8,Black / White,11.429
f87c1697-6231-45a4-bd07-465accd949ac,GeIL GPW38GB3000C13DC 8 GB,,13.0,3,3000,4,4,Black / White,8.667
5a851fd4-fe88-42ae-b9d1-54f4962ac126,Kingston HX321LS11IB2K2/8 8 GB,,11.0,3,2133,8,8,Black / Silver,10.314
3137c144-8b69-4236-85a4-ba2df072bc8d,Silicon Power SP008GXLYU16ANDA 8 GB,,9.0,3,1600,4,4,Red,11.25
fe7b72c7-ca91-4b1a-8a89-11aa72910d42,Silicon Power SP008GXLYU18ANDA 8 GB,,9.0,3,1866,4,4,Red,9.646
1023428d-d465-475a-b294-68ba4837a56f,Silicon Power SP008GXLYU21ANDA 8 GB,,11.0,3,2133,4,4,Red,10.314
1f56e77d-e759-463e-8ae1-0df5b5e3e97e,Silicon Power SP008GXLYU24ANDA 8 GB,,11.0,3,2400,4,4,Red,9.167
82ce9890-6f13-45aa-9e87-66e8a3fbe19c,Silicon Power SP016GXLYU18ANDA 16 GB,,9.0,3,1866,8,8,Red,9.646
5248ea50-f8f8-46fa-af1b-dbfcfe4dee8f,Silicon Power SP016GXLYU21ANDA 16 GB,,11.0,3,2133,8,8,Red,10.314
b421f52d-7e12-4082-ae58-e15a5f1c66e1,ADATA AX4U3300W4G16-QGZ 16 GB,,16.0,4,3300,4,4,Gold,9.697
ebaeb143-4061-498c-a723-34323e5a0a7b,ADATA AX4U3333W4G16-QGZ 16 GB,,16.0,4,3333,4,4,Gold,9.600999999999999
8ff629ad-c627-4225-8591-cdcda6611c66,Crucial Ballistix Tactical Tracer 16 GB,,8.0,3,1600,8,8,Black / Silver,10.0
1b8c550c-aef8-4560-8113-8523bdbee425,Pareema MD316D81610L1 8 GB,,10.0,3,1600,8,8,Black / Green,12.5
26ec58b4-36b7-4247-bcfd-2ce2ce4fcb90,Pareema MD316D81610L2 16 GB,,10.0,3,1600,8,8,Black / Green,12.5
0766c5c7-bfa6-4d6a-ac97-a33759801189,Pareema MD316D81610S1 8 GB,,10.0,3,1600,8,8,Black / Green,12.5
5b5139f8-204e-4e06-8990-0cc0b5fbf0d9,Pareema MD316D81610S2 16 GB,,10.0,3,1600,8,8,Black / Green,12.5
542c188c-b8e4-4a25-adf6-4a0c4f2087d5,Pareema MD316D81611L1 8 GB,,11.0,3,1600,8,8,Black / Green,13.75
e15acd0e-b5c0-432d-b0f5-89cb11144d4d,Pareema MD316D81611L2 16 GB,,11.0,3,1600,8,8,Black / Green,13.75
f6fb0e82-f710-46f3-9ac7-3e7af671394d,Kingston KVR21N15/8 8 GB,,15.0,4,2133,8,8,Black / Green,14.065
83d6ef55-5f20-46a4-a6c0-70bf0126c2cb,Mushkin Redline 16 GB,,7.0,3,1600,4,4,Red / White,8.75
d0c3fe4c-9060-4894-8f48-7f5216b72fd1,Mushkin Blackline 16 GB,,8.0,3,1600,4,4,Black / White,10.0
e6a7c14a-27ec-40bb-b654-170a2187bcbb,Mushkin Redline 8 GB,,7.0,3,1600,4,4,Red / White,8.75
ef7aa264-212b-4807-abfe-39bce93acd30,Mushkin Blackline 8 GB,,8.0,3,1600,4,4,Black / White,10.0
86eb3bce-f164-4184-8ccf-d7da8ecbe863,Klevv Genuine 8 GB,,9.0,3,1866,4,4,Black / Silver,9.646
6af420da-d458-4486-9942-273cafdc7ca9,Klevv Genuine 8 GB,,10.0,3,2133,4,4,Black / Silver,9.376
29b63a70-8f21-437b-b3a3-e2617cc899d3,Klevv Genuine 8 GB,,12.0,3,2666,4,4,Black / Silver,9.002
906ab952-cb96-4f46-b4e5-39f088dc3153,Klevv Neo 8 GB,,9.0,3,1600,4,4,Silver,11.25
be827806-cd22-41e8-bb63-59a61876d53c,Klevv Neo 8 GB,,9.0,3,1866,4,4,Silver,9.646
6d68d05a-62a8-456f-96e4-ae840af422d1,Klevv Neo 8 GB,,10.0,3,2133,4,4,Silver,9.376
07c6a525-7e46-4eea-9b82-6941a5b1810e,Klevv Neo 8 GB,,11.0,3,2400,4,4,Silver,9.167
821a3387-b0ab-44ff-8d4b-ab1603c86de9,Klevv Neo 16 GB,,9.0,3,1600,8,8,Silver,11.25
c1828970-2dfa-46bb-8f6f-237bcc4689c2,Klevv Neo 16 GB,,9.0,3,1866,8,8,Silver,9.646
389ffbc7-8711-44b5-832f-9eca427281a8,Klevv Neo 16 GB,,10.0,3,2133,8,8,Silver,9.376
085fbfff-6b71-4530-90cd-c2735a0884f8,Klevv Neo 16 GB,,11.0,3,2400,8,8,Silver,9.167
b089679d-f127-4f60-a144-12efb3bb8c70,Klevv Urbane 8 GB,,9.0,3,1600,4,4,Silver,11.25
16eee37a-d578-4211-a147-fa122042ffb9,Klevv Urbane 8 GB,,10.0,3,2133,4,4,Silver,9.376
685abb8b-f7a2-41e3-9f90-ce78ade87e9c,Klevv Urbane 8 GB,,11.0,3,2400,4,4,Silver,9.167
971ce4b2-5ca9-40e4-b799-b8496d70dea7,Klevv Urbane 8 GB,,12.0,3,2800,4,4,Silver,8.571
183a562b-c5a0-4701-bcb1-0383562e3f72,Klevv Urbane 16 GB,,9.0,3,1600,8,8,Silver,11.25
489b7a72-fabd-4a66-8ab3-8a68fe84da05,Klevv Urbane 16 GB,,9.0,3,1866,8,8,Silver,9.646
45348f86-d3e6-4512-a634-49a08b66a4cc,Klevv Urbane 16 GB,,10.0,3,2133,8,8,Silver,9.376
8ef3121d-6655-4762-a9f3-84d444cf76f7,Klevv Urbane 16 GB,,11.0,3,2400,8,8,Silver,9.167
f17164b3-fd0c-4e2f-ad2a-044c9dbfb929,Klevv Urbane 16 GB,,12.0,3,2666,8,8,Silver,9.002
dbec3283-ab30-4da2-b829-c69efd47908b,Klevv CRAS 16 GB,,15.0,4,2133,4,4,Black / Silver,14.065
53b0b64c-8be0-4e2c-8933-14f281429e80,Klevv CRAS 16 GB,,16.0,4,2800,4,4,Black / Silver,11.429
a1ef162b-3d5b-4174-a040-8d42cf237c3c,Klevv CRAS 32 GB,,15.0,4,2133,8,8,Black / Silver,14.065
6a0b2ab4-23a6-452c-a8e8-150822167755,Klevv Genuine 16 GB,,9.0,3,1600,4,4,Black / Silver,11.25
5b837df6-61c9-4e5b-a0a2-31d05cf04f50,Klevv Genuine 16 GB,,9.0,3,1866,4,4,Black / Silver,9.646
a036dd68-9ee3-4c48-8c57-9fa26f3f3643,Klevv Genuine 16 GB,,10.0,3,2133,4,4,Black / Silver,9.376
a52ce638-aa48-441f-85b6-dd9044823b6d,Klevv Genuine 16 GB,,11.0,3,2400,4,4,Black / Silver,9.167
0d169465-4179-4b1a-9cd6-6eea11789792,Klevv Genuine 16 GB,,12.0,3,2666,4,4,Black / Silver,9.002
7f11f995-ccdc-445a-93e9-d0683de0080d,Klevv Genuine 16 GB,,12.0,3,2800,4,4,Black / Silver,8.571
8dbc498c-2982-416a-8467-4ca93ede2ab2,Klevv Genuine 16 GB,,12.0,3,2933,4,4,Black / Silver,8.183
3080bd4a-a42d-4e3a-8206-1d2dd6eaede7,Klevv Genuine 16 GB,,9.0,3,1600,8,8,Black / Silver,11.25
7fb233aa-0a17-4816-a0f1-74a094ba58c6,Klevv Genuine 16 GB,,9.0,3,1866,8,8,Black / Silver,9.646
61200d91-9601-4275-bfef-ceabd595d71f,Klevv Genuine 16 GB,,10.0,3,2133,8,8,Black / Silver,9.376
56435c35-bdbd-4bfb-98d7-7207a369793a,Klevv Genuine 16 GB,,11.0,3,2400,8,8,Black / Silver,9.167
9bd7c920-32e4-4d1e-9ed5-b0f883cba400,Klevv Genuine 32 GB,,9.0,3,1600,8,8,Black / Silver,11.25
39360242-0a52-4d72-981b-3ea56a8440d9,Klevv Genuine 32 GB,,9.0,3,1866,8,8,Black / Silver,9.646
693d9108-a23e-44a4-854a-ed4ac7d176ce,Klevv Genuine 32 GB,,10.0,3,2133,8,8,Black / Silver,9.376
9ba7e97d-ab15-49ca-b421-2ae184cc05e6,Klevv Genuine 32 GB,,11.0,3,2400,8,8,Black / Silver,9.167
13e05dda-cdc2-4819-9c76-57ad39b98749,Klevv Genuine 32 GB,,12.0,3,2666,8,8,Black / Silver,9.002
7153f07c-3d40-4748-93be-20ad7c0b81ce,Klevv Neo 16 GB,,9.0,3,1600,4,4,Silver,11.25
d09b1b53-f91d-4bd1-9258-742ab747e60a,Klevv Neo 16 GB,,9.0,3,1866,4,4,Silver,9.646
f67cec4e-3824-45c8-bc50-d92eeef03cd8,Klevv Neo 16 GB,,10.0,3,2133,4,4,Silver,9.376
9b0e5b57-7186-4082-9eae-3600ab944a63,Klevv Neo 16 GB,,11.0,3,2400,4,4,Silver,9.167
7aed2766-9cc9-4c4d-bfaa-d1b10ca5ce85,Klevv Neo 32 GB,,9.0,3,1600,8,8,Silver,11.25
e4415980-1268-4703-8de9-e2911014f89f,Klevv Neo 32 GB,,9.0,3,1866,8,8,Silver,9.646
0b8006ac-d047-43c9-9446-e70d254fed48,Klevv Neo 8 GB,,10.0,3,2133,4,4,Silver,9.376
b56e5981-5aba-49ee-ae5a-92033575a5b9,Klevv Neo 32 GB,,11.0,3,2400,8,8,Silver,9.167
16eb0e45-e6b4-42a4-a147-0dd722bd1d74,Klevv Urbane 16 GB,,9.0,3,1600,4,4,Silver,11.25
c6f26d99-9840-4c10-8cc5-1dee2e060d54,Klevv Urbane 16 GB,,11.0,3,2400,4,4,Silver,9.167
